trade_date,index_name,sector,scenario,scenario_id,fingerprint,change_pct,intelligence_score,relative_strength,trend_score,momentum_score,volatility_score,liquidity_score,return_5d,direction_5d
2025-09-10,BAJAJ-AUTO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.48,57.87,-1.9,100.0,47.12,82.23,60.0,-1.7309,DOWN
2025-09-10,BAJAJFINSV.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.64,62.79,0.22,100.0,55.76,87.97,70.0,0.9224,UP
2025-09-10,BAJFINANCE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.06,67.71,1.64,100.0,65.59,81.3,90.0,4.086,UP
2025-09-10,BEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,4.33,68.5,3.91,80.0,73.57,85.01,100.0,6.2234,UP
2025-09-10,BHARTIARTL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.12,58.49,-0.54,70.0,49.4,93.06,80.0,2.6383,UP
2025-09-10,BPCL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.27,63.48,0.85,80.0,57.44,89.13,90.0,1.7613,UP
2025-09-10,BRITANNIA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.92,56.6,0.5,100.0,58.37,84.11,40.0,-1.6374,DOWN
2025-09-10,CIPLA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.79,56.43,0.37,70.0,53.36,88.4,70.0,-0.2686,FLAT
2025-09-10,COALINDIA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.02,64.85,0.6,100.0,54.63,89.04,80.0,2.0031,UP
2025-09-10,DRREDDY.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.0,62.95,0.58,100.0,58.54,85.62,70.0,0.5521,UP
2025-09-10,EICHERMOT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.55,60.58,-0.97,100.0,55.6,87.3,60.0,0.7899,UP
2025-09-10,ETERNAL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.4,66.91,-0.82,100.0,46.96,87.6,100.0,1.1868,UP
2025-09-10,GRASIM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.36,53.48,-0.78,70.0,47.94,89.48,60.0,2.8573,UP
2025-09-10,HCLTECH.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.58,56.21,2.16,50.0,63.27,85.61,80.0,1.2023,UP
2025-09-10,HDFCBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.08,62.72,-0.34,70.0,50.97,92.65,100.0,0.0621,FLAT
2025-09-10,HDFCLIFE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.17,56.32,1.75,50.0,61.16,88.67,80.0,-1.2281,DOWN
2025-09-10,HEROMOTOCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.35,59.36,-1.77,100.0,44.96,81.86,70.0,-0.0093,FLAT
2025-09-10,HINDALCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.03,64.8,-0.39,100.0,50.59,83.39,90.0,0.9352,UP
2025-09-10,HINDUNILVR.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.06,57.35,-0.36,80.0,50.12,86.61,70.0,-2.7918,DOWN
2025-09-10,ICICIBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.01,60.7,-0.41,70.0,50.25,93.23,90.0,1.0898,UP
2025-09-10,INDUSINDBK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.68,57.67,0.26,70.0,51.03,87.05,80.0,-1.624,DOWN
2025-09-10,INFY.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.88,63.46,1.46,80.0,65.1,80.75,90.0,-0.6655,DOWN
2025-09-10,ITC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.73,68.88,0.31,100.0,54.7,89.38,100.0,-0.9079,DOWN
2025-09-10,JIOFIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.68,58.72,0.26,50.0,52.31,91.02,100.0,1.8707,UP
2025-09-10,JSWSTEEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.3,61.92,-0.72,100.0,53.02,86.56,70.0,0.8899,UP
2025-09-10,KOTAKBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.66,63.1,0.24,70.0,54.36,90.9,100.0,3.9021,UP
2025-09-10,LT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.71,53.03,0.29,50.0,52.2,92.66,70.0,3.8169,UP
2025-09-10,M&M.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-2.49,60.41,-2.91,100.0,46.01,76.03,80.0,0.799,UP
2025-09-10,MARUTI.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.67,56.87,-2.09,100.0,45.56,78.81,60.0,4.587,UP
2025-09-10,NESTLEIND.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.27,62.29,0.85,100.0,57.11,83.5,70.0,-1.0842,DOWN
2025-09-10,NTPC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.48,56.01,0.06,50.0,49.73,90.26,90.0,3.3011,UP
2025-09-10,ONGC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.18,56.01,-0.24,50.0,48.35,91.7,90.0,2.218,UP
2025-09-10,POWERGRID.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.32,61.23,-0.74,70.0,47.58,88.57,100.0,1.4844,UP
2025-09-10,RELIANCE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.06,61.92,-0.36,70.0,50.46,89.12,100.0,2.6725,UP
2025-09-10,SBILIFE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.55,54.08,1.13,60.0,58.41,90.87,60.0,-1.6197,DOWN
2025-09-10,SBIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.16,64.26,0.74,80.0,56.49,94.07,90.0,4.7604,UP
2025-09-10,SHRIRAMFIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.65,62.97,1.23,80.0,60.09,83.55,90.0,3.0506,UP
2025-09-10,SUNPHARMA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.11,57.98,-0.31,70.0,50.75,89.13,80.0,1.6819,UP
2025-09-10,TATACONSUM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.62,57.39,1.2,80.0,59.22,86.51,60.0,3.2062,UP
2025-09-10,TATASTEEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.17,66.82,-0.25,100.0,52.99,81.12,100.0,1.1391,UP
2025-09-10,TCS.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.99,61.73,1.57,80.0,60.02,87.07,80.0,2.0193,UP
2025-09-10,TECHM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.86,55.79,1.44,60.0,61.34,86.18,70.0,1.3893,UP
2025-09-10,TRENT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.49,46.73,-0.91,50.0,39.6,84.06,60.0,0.0867,FLAT
2025-09-10,ULTRACEMCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.75,48.72,-1.17,70.0,45.13,88.45,40.0,1.9474,UP
2025-09-11,ADANIENT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,2.5,59.14,2.37,80.0,66.4,86.91,60.0,0.1334,FLAT
2025-09-11,ADANIPORTS.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.29,64.67,0.16,100.0,56.96,86.25,80.0,1.4141,UP
2025-09-11,APOLLOHOSP.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.62,53.83,-0.75,80.0,48.81,80.35,60.0,-0.368,FLAT
2025-09-11,ASIANPAINT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.5,58.37,0.37,80.0,53.05,88.44,70.0,-3.0205,DOWN
2025-09-11,AXISBANK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.62,64.75,1.49,80.0,61.2,91.07,90.0,4.1935,UP
2025-09-11,BAJAJ-AUTO.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.41,56.73,-1.54,100.0,41.64,82.0,60.0,-0.4225,FLAT
2025-09-11,BAJAJFINSV.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.02,62.18,-0.15,100.0,52.7,88.2,70.0,1.5409,UP
2025-09-11,BAJFINANCE.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.24,65.86,0.11,100.0,56.21,83.0,90.0,2.7055,UP
2025-09-11,BEL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.75,63.53,-0.88,80.0,52.56,85.07,100.0,6.4261,UP
2025-09-11,BHARTIARTL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.14,62.11,1.01,80.0,56.77,92.78,80.0,1.4689,UP
2025-09-11,BPCL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.64,62.93,0.51,80.0,54.91,89.22,90.0,1.7812,UP
2025-09-11,BRITANNIA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.64,57.57,1.51,100.0,61.93,84.41,40.0,-3.1744,DOWN
2025-09-11,CIPLA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.19,51.71,-0.32,50.0,49.96,88.58,70.0,1.1148,UP
2025-09-11,COALINDIA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.37,64.63,0.24,100.0,53.8,89.12,80.0,-0.0508,FLAT
2025-09-11,DRREDDY.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.08,62.28,-0.21,100.0,55.78,85.61,70.0,1.5041,UP
2025-09-11,EICHERMOT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.15,58.87,-1.28,100.0,47.63,86.71,60.0,2.4637,UP
2025-09-11,ETERNAL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.14,68.73,1.01,100.0,54.74,87.89,100.0,2.9717,UP
2025-09-11,GRASIM.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.47,54.31,0.34,70.0,51.62,89.59,60.0,2.851,UP
2025-09-11,HCLTECH.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.26,56.45,0.13,60.0,56.42,85.71,80.0,1.7783,UP
2025-09-11,HDFCBANK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.2,62.91,0.07,70.0,51.35,93.11,100.0,0.9403,UP
2025-09-11,HDFCLIFE.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.43,54.13,-0.56,50.0,52.04,88.62,80.0,1.3368,UP
2025-09-11,HEROMOTOCO.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.91,59.09,-1.04,100.0,43.82,81.63,70.0,1.2825,UP
2025-09-11,HINDALCO.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.07,64.94,-0.2,100.0,51.04,83.64,90.0,1.0099,UP
2025-09-11,HINDUNILVR.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.81,54.56,-0.94,70.0,45.89,86.92,70.0,-1.3425,DOWN
2025-09-11,ICICIBANK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.16,60.55,-0.29,70.0,49.17,93.57,90.0,1.4341,UP
2025-09-11,INDUSINDBK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.35,53.01,-0.48,50.0,48.01,87.05,80.0,-1.7566,DOWN
2025-09-11,INFY.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.49,64.23,-1.62,100.0,50.8,80.35,90.0,2.0468,UP
2025-09-11,ITC.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.48,68.74,0.35,100.0,54.05,89.32,100.0,-0.8433,DOWN
2025-09-11,JIOFIN.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.21,58.39,0.08,50.0,50.9,90.96,100.0,2.1403,UP
2025-09-11,JSWSTEEL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.2,61.44,-0.33,100.0,50.58,86.61,70.0,2.0109,UP
2025-09-11,KOTAKBANK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.05,62.53,-0.18,70.0,51.54,91.12,100.0,4.1728,UP
2025-09-11,LT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.29,52.26,-0.42,50.0,48.48,92.81,70.0,4.1331,UP
2025-09-11,M&M.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.24,61.68,-0.37,100.0,52.36,76.06,80.0,1.2932,UP
2025-09-11,MARUTI.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.09,57.77,-0.22,100.0,50.02,78.83,60.0,4.783,UP
2025-09-11,NESTLEIND.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.27,61.76,0.14,100.0,54.63,84.01,70.0,-0.9584,DOWN
2025-09-11,NTPC.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.66,57.9,1.53,50.0,58.12,89.86,90.0,1.7822,UP
2025-09-11,ONGC.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.87,57.22,0.74,50.0,53.71,91.63,90.0,0.7829,UP
2025-09-11,POWERGRID.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.36,65.48,1.23,80.0,58.02,88.16,100.0,0.802,UP
2025-09-11,RELIANCE.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.46,62.46,0.33,70.0,52.87,89.11,100.0,2.2916,UP
2025-09-11,SBILIFE.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.06,53.77,-1.19,70.0,48.14,90.7,60.0,0.4189,FLAT
2025-09-11,SBIN.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.67,63.98,0.54,80.0,55.46,93.92,90.0,3.7273,UP
2025-09-11,SHRIRAMFIN.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,2.52,64.43,2.39,80.0,67.08,82.69,90.0,1.1047,UP
2025-09-11,SUNPHARMA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,1.02,61.34,0.89,80.0,56.74,89.05,80.0,2.4166,UP
2025-09-11,TATACONSUM.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.39,60.65,0.26,100.0,56.1,86.9,60.0,2.1714,UP
2025-09-11,TATASTEEL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.01,66.62,-0.14,100.0,51.92,81.18,100.0,1.5465,UP
2025-09-11,TCS.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.46,60.63,0.33,80.0,55.76,87.07,80.0,1.6804,UP
2025-09-11,TECHM.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.31,54.08,-0.44,60.0,53.61,86.78,70.0,1.9393,UP
2025-09-11,TRENT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.42,47.42,-0.55,50.0,42.82,84.3,60.0,-0.5221,DOWN
2025-09-11,ULTRACEMCO.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.69,44.5,-0.82,50.0,44.16,88.36,40.0,1.8883,UP
2025-09-12,ADANIENT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.28,56.36,-0.71,80.0,54.88,86.93,60.0,5.5184,UP
2025-09-12,ADANIPORTS.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.0,64.01,-0.43,100.0,53.6,86.46,80.0,2.4908,UP
2025-09-12,APOLLOHOSP.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.06,52.45,-0.49,80.0,51.09,91.17,40.0,-0.8635,DOWN
2025-09-12,ASIANPAINT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.38,57.39,-0.81,80.0,48.45,88.51,70.0,-2.537,DOWN
2025-09-12,AXISBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.65,65.13,1.22,80.0,63.96,90.49,90.0,2.7685,UP
2025-09-12,BAJAJ-AUTO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.25,56.5,-1.68,100.0,40.95,81.56,60.0,-0.3111,FLAT
2025-09-12,BAJAJFINSV.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.14,64.55,1.71,100.0,63.51,87.53,70.0,-0.6822,DOWN
2025-09-12,BAJFINANCE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,3.4,69.66,2.97,100.0,73.4,81.92,90.0,-1.0765,DOWN
2025-09-12,BEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,3.67,72.54,3.24,100.0,75.77,83.69,100.0,2.4042,UP
2025-09-12,BHARTIARTL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.54,60.27,-0.97,80.0,48.53,92.84,80.0,3.1431,UP
2025-09-12,BPCL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.62,61.8,-1.05,80.0,49.82,89.16,90.0,3.6321,UP
2025-09-12,BRITANNIA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.85,54.82,-1.28,100.0,50.14,83.95,40.0,-2.8414,DOWN
2025-09-12,CIPLA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.88,55.17,0.45,60.0,55.47,89.95,70.0,0.0762,FLAT
2025-09-12,COALINDIA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.25,64.49,-0.18,100.0,53.35,89.11,80.0,0.038,FLAT
2025-09-12,DRREDDY.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.04,63.07,0.61,100.0,58.12,86.61,70.0,0.3797,FLAT
2025-09-12,EICHERMOT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.73,61.57,1.3,100.0,59.95,86.58,60.0,1.4327,UP
2025-09-12,ETERNAL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-2.04,63.46,-2.47,90.0,39.83,87.49,100.0,4.7138,UP
2025-09-12,GRASIM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.11,54.06,-0.32,70.0,50.72,89.59,60.0,2.7088,UP
2025-09-12,HCLTECH.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.03,55.97,-0.46,60.0,54.12,85.72,80.0,0.0136,FLAT
2025-09-12,HDFCBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.05,62.72,-0.48,70.0,50.34,93.26,100.0,-0.0414,FLAT
2025-09-12,HDFCLIFE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.7,57.12,0.27,60.0,56.39,88.92,80.0,0.3271,FLAT
2025-09-12,HEROMOTOCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.01,59.97,-0.44,100.0,47.67,82.19,70.0,2.0089,UP
2025-09-12,HINDALCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.07,66.07,1.64,100.0,61.85,86.86,80.0,-1.9458,DOWN
2025-09-12,HINDUNILVR.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.58,53.3,-2.01,70.0,40.23,86.28,70.0,-0.8099,DOWN
2025-09-12,ICICIBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.15,63.98,0.72,80.0,56.16,93.01,90.0,-1.0933,DOWN
2025-09-12,INDUSINDBK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-1.08,52.23,-1.51,50.0,44.06,87.11,80.0,0.5267,UP
2025-09-12,INFY.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.05,65.84,0.62,100.0,58.29,80.28,90.0,0.957,UP
2025-09-12,ITC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.31,67.95,-0.74,100.0,50.38,89.37,100.0,-0.7492,DOWN
2025-09-12,JIOFIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.16,58.68,-0.27,50.0,51.92,91.47,100.0,1.8638,UP
2025-09-12,JSWSTEEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.0,61.56,-0.43,100.0,51.16,86.62,70.0,2.1656,UP
2025-09-12,KOTAKBANK.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.0,62.6,-0.43,70.0,51.22,91.78,100.0,2.9762,UP
2025-09-12,LT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.13,53.86,0.7,50.0,56.33,92.26,70.0,2.6705,UP
2025-09-12,M&M.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.16,60.82,-0.59,100.0,48.02,76.1,80.0,0.0613,FLAT
2025-09-12,MARUTI.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,1.52,59.47,1.09,100.0,57.38,78.88,60.0,3.5171,UP
2025-09-12,NESTLEIND.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.26,60.99,-0.69,100.0,51.07,83.9,70.0,-1.8972,DOWN
2025-09-12,NTPC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.2,56.69,-0.23,50.0,53.62,89.84,90.0,2.0953,UP
2025-09-12,ONGC.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.22,56.41,-0.65,50.0,49.8,92.27,90.0,1.4748,UP
2025-09-12,POWERGRID.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.3,68.36,-0.13,100.0,53.3,88.48,100.0,-0.5041,DOWN
2025-09-12,RELIANCE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.85,65.0,0.42,80.0,55.6,88.96,100.0,0.8889,UP
2025-09-12,SBILIFE.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.88,57.3,0.45,80.0,55.6,90.47,60.0,0.6283,UP
2025-09-12,SBIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.01,63.36,-0.44,80.0,52.86,93.93,90.0,4.7113,UP
2025-09-12,SHRIRAMFIN.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,2.06,64.39,1.63,80.0,68.03,82.29,90.0,0.0553,FLAT
2025-09-12,SUNPHARMA.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.43,60.66,0.0,80.0,53.99,89.31,80.0,2.4372,UP
2025-09-12,TATACONSUM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.13,59.97,-0.56,100.0,52.9,86.95,60.0,2.0745,UP
2025-09-12,TATASTEEL.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.22,66.78,-0.21,100.0,52.71,81.19,100.0,1.0013,UP
2025-09-12,TCS.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.29,60.45,-0.14,80.0,55.19,87.07,80.0,1.1425,UP
2025-09-12,TECHM.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,0.28,62.27,-0.15,100.0,54.55,86.78,70.0,1.8551,UP
2025-09-12,TRENT.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.79,47.24,-1.22,50.0,41.86,84.36,60.0,-0.9747,DOWN
2025-09-12,ULTRACEMCO.NS,,TREND_UP,UNEXPLORED_15,39cd5fd0b3c726a8,-0.18,45.02,-0.61,50.0,46.73,88.39,40.0,1.1156,UP
2025-09-15,ADANIENT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.36,59.79,-0.18,100.0,52.1,86.86,60.0,10.3256,UP
2025-09-15,ADANIPORTS.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.15,64.06,0.33,100.0,52.87,87.08,80.0,3.512,UP
2025-09-15,APOLLOHOSP.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.74,55.4,-0.56,100.0,45.98,91.0,40.0,-0.9915,DOWN
2025-09-15,ASIANPAINT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.72,53.79,-1.54,70.0,40.84,88.11,70.0,-0.7952,DOWN
2025-09-15,AXISBANK.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.08,67.13,0.1,100.0,55.08,90.47,90.0,3.6219,UP
2025-09-15,BAJAJ-AUTO.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.28,57.84,0.46,100.0,47.07,81.67,60.0,0.3269,FLAT
2025-09-15,BAJAJFINSV.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.07,62.29,0.11,100.0,53.86,87.48,70.0,-0.5048,DOWN
2025-09-15,BAJFINANCE.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.66,66.75,0.84,100.0,60.93,81.98,90.0,-0.3317,FLAT
2025-09-15,BEL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.21,67.85,-0.03,100.0,55.34,83.89,100.0,1.9952,UP
2025-09-15,BHARTIARTL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.1,60.92,0.28,80.0,51.48,92.86,80.0,2.7146,UP
2025-09-15,BPCL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.08,65.92,0.1,100.0,49.89,89.61,90.0,2.4076,UP
2025-09-15,BRITANNIA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-0.56,54.73,-0.38,100.0,49.24,84.42,40.0,-2.5032,DOWN
2025-09-15,CIPLA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.67,50.31,-1.49,50.0,42.29,89.25,70.0,-0.394,FLAT
2025-09-15,COALINDIA.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.1,64.37,0.28,100.0,52.36,89.19,80.0,-0.0127,FLAT
2025-09-15,DRREDDY.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.21,60.59,-1.03,100.0,46.7,86.24,70.0,0.0461,FLAT
2025-09-15,EICHERMOT.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,-1.08,58.36,-0.9,100.0,45.94,85.84,60.0,2.132,UP
2025-09-15,ETERNAL.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.59,64.06,0.77,80.0,51.36,88.16,100.0,5.7377,UP
2025-09-15,GRASIM.NS,,TREND_UP,UNEXPLORED_14,0488aa61a160ea49,0.01,54.1,0.19,70.0,50.62,89.68,60.0,1.8448,UP
